location,name,freq,weighting,n_factors,date,ret
usa,short_term_reversal,monthly,vw,5,1957-12-31,0.00798674333931127
usa,short_term_reversal,monthly,vw,5,1958-01-31,0.00863925908301893
usa,short_term_reversal,monthly,vw,5,1958-02-28,-0.00232961286609485
usa,short_term_reversal,monthly,vw,5,1958-03-31,-0.00486764994794445
usa,short_term_reversal,monthly,vw,5,1958-04-30,0.00310725099874023
usa,short_term_reversal,monthly,vw,5,1958-05-31,0.0090638741580737
usa,short_term_reversal,monthly,vw,5,1958-06-30,0.00540188332236356
usa,short_term_reversal,monthly,vw,5,1958-07-31,-0.00778755399234032
usa,short_term_reversal,monthly,vw,5,1958-08-31,0.00280688943328209
usa,short_term_reversal,monthly,vw,5,1958-09-30,0.00333310584149384
usa,short_term_reversal,monthly,vw,5,1958-10-31,-0.0084950392452035
usa,short_term_reversal,monthly,vw,5,1958-11-30,0.000233742213986855
usa,short_term_reversal,monthly,vw,5,1958-12-31,-0.0100284713486871
usa,short_term_reversal,monthly,vw,5,1959-01-31,0.00908640376168301
usa,short_term_reversal,monthly,vw,5,1959-02-28,-0.00483429403575804
usa,short_term_reversal,monthly,vw,5,1959-03-31,0.0123785648538064
usa,short_term_reversal,monthly,vw,5,1959-04-30,-0.00315893724338797
usa,short_term_reversal,monthly,vw,5,1959-05-31,-0.00817646589981123
usa,short_term_reversal,monthly,vw,5,1959-06-30,0.0000521758021135446
usa,short_term_reversal,monthly,vw,5,1959-07-31,0.0000552341609802332
usa,short_term_reversal,monthly,vw,5,1959-08-31,0.00299211026594077
usa,short_term_reversal,monthly,vw,5,1959-09-30,0.00159084633989861
usa,short_term_reversal,monthly,vw,5,1959-10-31,0.00967687281261446
usa,short_term_reversal,monthly,vw,5,1959-11-30,-0.0117432640867993
usa,short_term_reversal,monthly,vw,5,1959-12-31,0.0096731792467417
usa,short_term_reversal,monthly,vw,5,1960-01-31,0.0121993485050982
usa,short_term_reversal,monthly,vw,5,1960-02-29,0.00438679207878508
usa,short_term_reversal,monthly,vw,5,1960-03-31,0.00136022888761299
usa,short_term_reversal,monthly,vw,5,1960-04-30,-0.000224769610740736
usa,short_term_reversal,monthly,vw,5,1960-05-31,-0.0197759673514522
usa,short_term_reversal,monthly,vw,5,1960-06-30,0.00634880652766802
usa,short_term_reversal,monthly,vw,5,1960-07-31,-0.00144264677865045
usa,short_term_reversal,monthly,vw,5,1960-08-31,-0.00237401969728531
usa,short_term_reversal,monthly,vw,5,1960-09-30,-0.0124144193806885
usa,short_term_reversal,monthly,vw,5,1960-10-31,0.0030720696120848
usa,short_term_reversal,monthly,vw,5,1960-11-30,-0.00417063940940468
usa,short_term_reversal,monthly,vw,5,1960-12-31,0.014371427959131
usa,short_term_reversal,monthly,vw,5,1961-01-31,-0.0102081157886135
usa,short_term_reversal,monthly,vw,5,1961-02-28,-0.00159002176761758
usa,short_term_reversal,monthly,vw,5,1961-03-31,0.0015729018392729
usa,short_term_reversal,monthly,vw,5,1961-04-30,0.00782855178057961
usa,short_term_reversal,monthly,vw,5,1961-05-31,0.0205393702348856
usa,short_term_reversal,monthly,vw,5,1961-06-30,0.00694590427253647
usa,short_term_reversal,monthly,vw,5,1961-07-31,-0.000792737227688142
usa,short_term_reversal,monthly,vw,5,1961-08-31,-0.00132543406052548
usa,short_term_reversal,monthly,vw,5,1961-09-30,0.00086044217088813
usa,short_term_reversal,monthly,vw,5,1961-10-31,-0.00984719759162897
usa,short_term_reversal,monthly,vw,5,1961-11-30,-0.00169161785776921
usa,short_term_reversal,monthly,vw,5,1961-12-31,-0.00720872278093694
usa,short_term_reversal,monthly,vw,5,1962-01-31,-0.00219326604337393
usa,short_term_reversal,monthly,vw,5,1962-02-28,0.00466887787403341
usa,short_term_reversal,monthly,vw,5,1962-03-31,0.00392139562612535
usa,short_term_reversal,monthly,vw,5,1962-04-30,-0.00305439499293762
usa,short_term_reversal,monthly,vw,5,1962-05-31,0.00476155766692904
usa,short_term_reversal,monthly,vw,5,1962-06-30,0.00542593959742895
usa,short_term_reversal,monthly,vw,5,1962-07-31,0.00306558199785334
usa,short_term_reversal,monthly,vw,5,1962-08-31,0.00613667388832865
usa,short_term_reversal,monthly,vw,5,1962-09-30,0.0157262182846306
usa,short_term_reversal,monthly,vw,5,1962-10-31,-0.00128344067472727
usa,short_term_reversal,monthly,vw,5,1962-11-30,0.00887017892113926
usa,short_term_reversal,monthly,vw,5,1962-12-31,0.0237368803763773
usa,short_term_reversal,monthly,vw,5,1963-01-31,0.0107772154302438
usa,short_term_reversal,monthly,vw,5,1963-02-28,0.00562588119909933
usa,short_term_reversal,monthly,vw,5,1963-03-31,0.00870808361663614
usa,short_term_reversal,monthly,vw,5,1963-04-30,-0.00856756958858535
usa,short_term_reversal,monthly,vw,5,1963-05-31,0.00202495556101526
usa,short_term_reversal,monthly,vw,5,1963-06-30,0.0116238533860859
usa,short_term_reversal,monthly,vw,5,1963-07-31,0.00209125530838625
usa,short_term_reversal,monthly,vw,5,1963-08-31,0.00864224618873572
usa,short_term_reversal,monthly,vw,5,1963-09-30,0.0079988695168341
usa,short_term_reversal,monthly,vw,5,1963-10-31,-0.0111435086356525
usa,short_term_reversal,monthly,vw,5,1963-11-30,-0.00499311962351457
usa,short_term_reversal,monthly,vw,5,1963-12-31,0.010995808093364
usa,short_term_reversal,monthly,vw,5,1964-01-31,0.00202732088035711
usa,short_term_reversal,monthly,vw,5,1964-02-29,-0.00103801275205616
usa,short_term_reversal,monthly,vw,5,1964-03-31,0.00446027440496283
usa,short_term_reversal,monthly,vw,5,1964-04-30,0.0151407522298537
usa,short_term_reversal,monthly,vw,5,1964-05-31,-0.00675343994740558
usa,short_term_reversal,monthly,vw,5,1964-06-30,-0.000687863944914919
usa,short_term_reversal,monthly,vw,5,1964-07-31,0.0127310260876141
usa,short_term_reversal,monthly,vw,5,1964-08-31,-0.00509191001258825
usa,short_term_reversal,monthly,vw,5,1964-09-30,-0.00179601611177696
usa,short_term_reversal,monthly,vw,5,1964-10-31,0.00495261091922743
usa,short_term_reversal,monthly,vw,5,1964-11-30,0.00512491904421473
usa,short_term_reversal,monthly,vw,5,1964-12-31,0.000976489681434995
usa,short_term_reversal,monthly,vw,5,1965-01-31,0.00483701300204557
usa,short_term_reversal,monthly,vw,5,1965-02-28,-0.0117496259442828
usa,short_term_reversal,monthly,vw,5,1965-03-31,-0.00294253234452399
usa,short_term_reversal,monthly,vw,5,1965-04-30,-0.00382020099960659
usa,short_term_reversal,monthly,vw,5,1965-05-31,-0.0016054705242404
usa,short_term_reversal,monthly,vw,5,1965-06-30,-0.00374826410645195
usa,short_term_reversal,monthly,vw,5,1965-07-31,0.0167849264643247
usa,short_term_reversal,monthly,vw,5,1965-08-31,-0.00562606800441572
usa,short_term_reversal,monthly,vw,5,1965-09-30,-0.0041037639011019
usa,short_term_reversal,monthly,vw,5,1965-10-31,0.00176893781588094
usa,short_term_reversal,monthly,vw,5,1965-11-30,-0.00882104590595889
usa,short_term_reversal,monthly,vw,5,1965-12-31,-0.00028422980337844
usa,short_term_reversal,monthly,vw,5,1966-01-31,-0.0178222970357662
usa,short_term_reversal,monthly,vw,5,1966-02-28,-0.0250970329100928
usa,short_term_reversal,monthly,vw,5,1966-03-31,0.000506712793067
usa,short_term_reversal,monthly,vw,5,1966-04-30,-0.0154310590198042
usa,short_term_reversal,monthly,vw,5,1966-05-31,0.0149183773010682
usa,short_term_reversal,monthly,vw,5,1966-06-30,0.00694844765000553
usa,short_term_reversal,monthly,vw,5,1966-07-31,0.000208925797438278
usa,short_term_reversal,monthly,vw,5,1966-08-31,0.00151688581984206
usa,short_term_reversal,monthly,vw,5,1966-09-30,0.00999207488888941
usa,short_term_reversal,monthly,vw,5,1966-10-31,-0.0177494727682316
usa,short_term_reversal,monthly,vw,5,1966-11-30,0.0129370150637676
usa,short_term_reversal,monthly,vw,5,1966-12-31,0.00464279060056321
usa,short_term_reversal,monthly,vw,5,1967-01-31,0.0017951995618678
usa,short_term_reversal,monthly,vw,5,1967-02-28,0.00335236260754404
usa,short_term_reversal,monthly,vw,5,1967-03-31,-0.000953376728392005
usa,short_term_reversal,monthly,vw,5,1967-04-30,0.0099979234856966
usa,short_term_reversal,monthly,vw,5,1967-05-31,0.0114689497585527
usa,short_term_reversal,monthly,vw,5,1967-06-30,-0.0115969828669163
usa,short_term_reversal,monthly,vw,5,1967-07-31,0.00477949949065065
usa,short_term_reversal,monthly,vw,5,1967-08-31,0.00664377780972004
usa,short_term_reversal,monthly,vw,6,1967-09-30,0.00333981626931397
usa,short_term_reversal,monthly,vw,6,1967-10-31,-0.0185737543405263
usa,short_term_reversal,monthly,vw,6,1967-11-30,0.00143313052340332
usa,short_term_reversal,monthly,vw,5,1967-12-31,0.00249208473110973
usa,short_term_reversal,monthly,vw,5,1968-01-31,-0.00127348574496427
usa,short_term_reversal,monthly,vw,5,1968-02-29,0.000368348974149101
usa,short_term_reversal,monthly,vw,5,1968-03-31,-0.00354826644237873
usa,short_term_reversal,monthly,vw,5,1968-04-30,-0.0165498942442299
usa,short_term_reversal,monthly,vw,5,1968-05-31,-0.00671175781561512
usa,short_term_reversal,monthly,vw,5,1968-06-30,0.00882437955944242
usa,short_term_reversal,monthly,vw,6,1968-07-31,0.00260097874167839
usa,short_term_reversal,monthly,vw,6,1968-08-31,-0.00691482665424313
usa,short_term_reversal,monthly,vw,6,1968-09-30,-0.00552461598519199
usa,short_term_reversal,monthly,vw,6,1968-10-31,0.00331699194156768
usa,short_term_reversal,monthly,vw,6,1968-11-30,0.0129560807669162
usa,short_term_reversal,monthly,vw,6,1968-12-31,0.00615565987094021
usa,short_term_reversal,monthly,vw,5,1969-01-31,0.00100674897562175
usa,short_term_reversal,monthly,vw,5,1969-02-28,0.0119948210559247
usa,short_term_reversal,monthly,vw,6,1969-03-31,0.010460583811583
usa,short_term_reversal,monthly,vw,6,1969-04-30,0.00680556076178617
usa,short_term_reversal,monthly,vw,6,1969-05-31,0.0122746556245004
usa,short_term_reversal,monthly,vw,6,1969-06-30,0.0229289697286175
usa,short_term_reversal,monthly,vw,6,1969-07-31,0.00328603606135536
usa,short_term_reversal,monthly,vw,6,1969-08-31,-0.00296563653901666
usa,short_term_reversal,monthly,vw,6,1969-09-30,0.00255058083190208
usa,short_term_reversal,monthly,vw,6,1969-10-31,-0.0162854110441502
usa,short_term_reversal,monthly,vw,6,1969-11-30,0.00287760621579952
usa,short_term_reversal,monthly,vw,6,1969-12-31,-0.00879852762293336
usa,short_term_reversal,monthly,vw,6,1970-01-31,-0.00158851600885146
usa,short_term_reversal,monthly,vw,6,1970-02-28,0.000596589616377665
usa,short_term_reversal,monthly,vw,6,1970-03-31,-0.00673648925820764
usa,short_term_reversal,monthly,vw,6,1970-04-30,0.00358598112363135
usa,short_term_reversal,monthly,vw,6,1970-05-31,-0.00307279971675126
usa,short_term_reversal,monthly,vw,6,1970-06-30,0.0197178134562981
usa,short_term_reversal,monthly,vw,6,1970-07-31,0.0182905194823693
usa,short_term_reversal,monthly,vw,6,1970-08-31,-0.00196000609769116
usa,short_term_reversal,monthly,vw,6,1970-09-30,0.00554961740018023
usa,short_term_reversal,monthly,vw,6,1970-10-31,0.0246305136255125
usa,short_term_reversal,monthly,vw,6,1970-11-30,0.00974655776377446
usa,short_term_reversal,monthly,vw,6,1970-12-31,0.000742729058612928
usa,short_term_reversal,monthly,vw,6,1971-01-31,-0.0142035643400191
usa,short_term_reversal,monthly,vw,6,1971-02-28,-0.0016968292907592
usa,short_term_reversal,monthly,vw,6,1971-03-31,-0.00452120677936235
usa,short_term_reversal,monthly,vw,6,1971-04-30,0.0134968388634007
usa,short_term_reversal,monthly,vw,6,1971-05-31,-0.0081742967013925
usa,short_term_reversal,monthly,vw,6,1971-06-30,-0.00453360443278683
usa,short_term_reversal,monthly,vw,6,1971-07-31,0.003054605245771
usa,short_term_reversal,monthly,vw,6,1971-08-31,0.025998014053007
usa,short_term_reversal,monthly,vw,6,1971-09-30,0.00272213041559016
usa,short_term_reversal,monthly,vw,6,1971-10-31,-0.0142222339551624
usa,short_term_reversal,monthly,vw,6,1971-11-30,0.000171330463957396
usa,short_term_reversal,monthly,vw,6,1971-12-31,0.0143371653407499
usa,short_term_reversal,monthly,vw,6,1972-01-31,-0.000907062764448132
usa,short_term_reversal,monthly,vw,6,1972-02-29,-0.0051588718831201
usa,short_term_reversal,monthly,vw,6,1972-03-31,0.00924838064707234
usa,short_term_reversal,monthly,vw,6,1972-04-30,0.000400916378458534
usa,short_term_reversal,monthly,vw,6,1972-05-31,-0.00346766699777673
usa,short_term_reversal,monthly,vw,6,1972-06-30,-0.00319669392487813
usa,short_term_reversal,monthly,vw,6,1972-07-31,-0.00434532342842452
usa,short_term_reversal,monthly,vw,6,1972-08-31,0.0161570522852626
usa,short_term_reversal,monthly,vw,6,1972-09-30,0.0024442834985038
usa,short_term_reversal,monthly,vw,6,1972-10-31,-0.00212495524692277
usa,short_term_reversal,monthly,vw,6,1972-11-30,0.0220058417103177
usa,short_term_reversal,monthly,vw,6,1972-12-31,0.0153701664734871
usa,short_term_reversal,monthly,vw,6,1973-01-31,0.00123113288395755
usa,short_term_reversal,monthly,vw,6,1973-02-28,-0.0040089198768331
usa,short_term_reversal,monthly,vw,6,1973-03-31,0.0000742074382482517
usa,short_term_reversal,monthly,vw,6,1973-04-30,0.00409383596912879
usa,short_term_reversal,monthly,vw,6,1973-05-31,-0.00661075353543099
usa,short_term_reversal,monthly,vw,6,1973-06-30,-0.00444912772121618
usa,short_term_reversal,monthly,vw,6,1973-07-31,0.0113526237467722
usa,short_term_reversal,monthly,vw,6,1973-08-31,0.00240411337865859
usa,short_term_reversal,monthly,vw,6,1973-09-30,0.0191929231262812
usa,short_term_reversal,monthly,vw,6,1973-10-31,0.00377659895173287
usa,short_term_reversal,monthly,vw,6,1973-11-30,-0.00781290234465523
usa,short_term_reversal,monthly,vw,6,1973-12-31,-0.0117566767186604
usa,short_term_reversal,monthly,vw,6,1974-01-31,-0.0236261640039406
usa,short_term_reversal,monthly,vw,6,1974-02-28,0.00118231412057836
usa,short_term_reversal,monthly,vw,6,1974-03-31,0.00947758630535604
usa,short_term_reversal,monthly,vw,6,1974-04-30,-0.00865033251830479
usa,short_term_reversal,monthly,vw,6,1974-05-31,-0.00765523939272184
usa,short_term_reversal,monthly,vw,6,1974-06-30,-0.0155824065591289
usa,short_term_reversal,monthly,vw,6,1974-07-31,-0.00647492627395553
usa,short_term_reversal,monthly,vw,6,1974-08-31,-0.026422717139106
usa,short_term_reversal,monthly,vw,6,1974-09-30,-0.00594292987361406
usa,short_term_reversal,monthly,vw,6,1974-10-31,0.0342734067389068
usa,short_term_reversal,monthly,vw,6,1974-11-30,0.00263896421895161
usa,short_term_reversal,monthly,vw,6,1974-12-31,0.0319085765588605
usa,short_term_reversal,monthly,vw,6,1975-01-31,0.0254026630387215
usa,short_term_reversal,monthly,vw,6,1975-02-28,0.0130782414518066
usa,short_term_reversal,monthly,vw,6,1975-03-31,-0.00858513089704339
usa,short_term_reversal,monthly,vw,6,1975-04-30,-0.017742972215851
usa,short_term_reversal,monthly,vw,6,1975-05-31,0.0274433288192709
usa,short_term_reversal,monthly,vw,6,1975-06-30,0.00610839042166867
usa,short_term_reversal,monthly,vw,6,1975-07-31,0.000394677147235369
usa,short_term_reversal,monthly,vw,6,1975-08-31,0.0124550034156981
usa,short_term_reversal,monthly,vw,6,1975-09-30,0.00530156122799018
usa,short_term_reversal,monthly,vw,6,1975-10-31,-0.00408209784426287
usa,short_term_reversal,monthly,vw,6,1975-11-30,-0.0164194458473196
usa,short_term_reversal,monthly,vw,6,1975-12-31,0.0104892122555683
usa,short_term_reversal,monthly,vw,6,1976-01-31,0.00445908673817952
usa,short_term_reversal,monthly,vw,6,1976-02-29,-0.0131176698392901
usa,short_term_reversal,monthly,vw,6,1976-03-31,0.0093014774742802
usa,short_term_reversal,monthly,vw,6,1976-04-30,0.00316781021775138
usa,short_term_reversal,monthly,vw,6,1976-05-31,-0.0131405157216221
usa,short_term_reversal,monthly,vw,6,1976-06-30,-0.0093530240753806
usa,short_term_reversal,monthly,vw,6,1976-07-31,0.00235875293992561
usa,short_term_reversal,monthly,vw,6,1976-08-31,-0.0152452223418753
usa,short_term_reversal,monthly,vw,6,1976-09-30,-0.00456660999469448
usa,short_term_reversal,monthly,vw,6,1976-10-31,-0.00164371427579376
usa,short_term_reversal,monthly,vw,6,1976-11-30,-0.00724702554197479
usa,short_term_reversal,monthly,vw,6,1976-12-31,0.0107456128418063
usa,short_term_reversal,monthly,vw,6,1977-01-31,-0.00710250461152432
usa,short_term_reversal,monthly,vw,6,1977-02-28,0.00240200058038277
usa,short_term_reversal,monthly,vw,6,1977-03-31,-0.000444322983644238
usa,short_term_reversal,monthly,vw,6,1977-04-30,0.00533778017309999
usa,short_term_reversal,monthly,vw,6,1977-05-31,-0.00870532795407745
usa,short_term_reversal,monthly,vw,6,1977-06-30,0.000557235353265434
usa,short_term_reversal,monthly,vw,6,1977-07-31,0.00253646328996363
usa,short_term_reversal,monthly,vw,6,1977-08-31,-0.0127359391564556
usa,short_term_reversal,monthly,vw,6,1977-09-30,0.00484793421161134
usa,short_term_reversal,monthly,vw,6,1977-10-31,-0.00126054821948634
usa,short_term_reversal,monthly,vw,6,1977-11-30,-0.00977269180498073
usa,short_term_reversal,monthly,vw,6,1977-12-31,-0.00357182105951927
usa,short_term_reversal,monthly,vw,6,1978-01-31,0.000783368730495036
usa,short_term_reversal,monthly,vw,6,1978-02-28,-0.00967514587469831
usa,short_term_reversal,monthly,vw,6,1978-03-31,-0.00893377998949018
usa,short_term_reversal,monthly,vw,6,1978-04-30,0.00140182059436342
usa,short_term_reversal,monthly,vw,6,1978-05-31,-0.0105396314150557
usa,short_term_reversal,monthly,vw,6,1978-06-30,0.00233322937458295
usa,short_term_reversal,monthly,vw,6,1978-07-31,-0.0141296108907725
usa,short_term_reversal,monthly,vw,6,1978-08-31,-0.00324780554312748
usa,short_term_reversal,monthly,vw,6,1978-09-30,0.00644936955238568
usa,short_term_reversal,monthly,vw,6,1978-10-31,0.00348751368365823
usa,short_term_reversal,monthly,vw,6,1978-11-30,0.0130183961570664
usa,short_term_reversal,monthly,vw,6,1978-12-31,-0.00869550742545031
usa,short_term_reversal,monthly,vw,6,1979-01-31,0.0107633172638519
usa,short_term_reversal,monthly,vw,6,1979-02-28,0.002048742392731
usa,short_term_reversal,monthly,vw,6,1979-03-31,-0.0110640898365286
usa,short_term_reversal,monthly,vw,6,1979-04-30,-0.00185797980062867
usa,short_term_reversal,monthly,vw,6,1979-05-31,0.00555804015584323
usa,short_term_reversal,monthly,vw,6,1979-06-30,-0.0142064652364902
usa,short_term_reversal,monthly,vw,6,1979-07-31,-0.00389889334566288
usa,short_term_reversal,monthly,vw,6,1979-08-31,0.00371137054238719
usa,short_term_reversal,monthly,vw,6,1979-09-30,-0.0204874780902174
usa,short_term_reversal,monthly,vw,6,1979-10-31,-0.00614569407260106
usa,short_term_reversal,monthly,vw,6,1979-11-30,0.00271375290085633
usa,short_term_reversal,monthly,vw,6,1979-12-31,0.00647260942771598
usa,short_term_reversal,monthly,vw,6,1980-01-31,-0.0304857879898765
usa,short_term_reversal,monthly,vw,6,1980-02-29,-0.0284521637256909
usa,short_term_reversal,monthly,vw,6,1980-03-31,0.0413215285818496
usa,short_term_reversal,monthly,vw,6,1980-04-30,-0.000246914583518383
usa,short_term_reversal,monthly,vw,6,1980-05-31,0.0114514926562263
usa,short_term_reversal,monthly,vw,6,1980-06-30,0.00537018530220552
usa,short_term_reversal,monthly,vw,6,1980-07-31,0.00865586005106623
usa,short_term_reversal,monthly,vw,6,1980-08-31,-0.00119824678822692
usa,short_term_reversal,monthly,vw,6,1980-09-30,-0.00589027517704507
usa,short_term_reversal,monthly,vw,6,1980-10-31,-0.0166303486752426
usa,short_term_reversal,monthly,vw,6,1980-11-30,-0.0204859186511815
usa,short_term_reversal,monthly,vw,6,1980-12-31,0.0248562951544308
usa,short_term_reversal,monthly,vw,6,1981-01-31,-0.0292230548063713
usa,short_term_reversal,monthly,vw,6,1981-02-28,-0.0173434237957058
usa,short_term_reversal,monthly,vw,6,1981-03-31,0.0252328494758038
usa,short_term_reversal,monthly,vw,6,1981-04-30,-0.00130138436250382
usa,short_term_reversal,monthly,vw,6,1981-05-31,-0.0273244588812048
usa,short_term_reversal,monthly,vw,6,1981-06-30,0.00870877660136642
usa,short_term_reversal,monthly,vw,6,1981-07-31,-0.015277663695313
usa,short_term_reversal,monthly,vw,6,1981-08-31,-0.00545188323592787
usa,short_term_reversal,monthly,vw,6,1981-09-30,0.0155218308731416
usa,short_term_reversal,monthly,vw,6,1981-10-31,-0.00249062251031819
usa,short_term_reversal,monthly,vw,6,1981-11-30,0.00858458475337543
usa,short_term_reversal,monthly,vw,6,1981-12-31,0.0048087906865616
usa,short_term_reversal,monthly,vw,6,1982-01-31,0.0106486907738384
usa,short_term_reversal,monthly,vw,6,1982-02-28,-0.0031768809089352
usa,short_term_reversal,monthly,vw,6,1982-03-31,-0.00647807394003564
usa,short_term_reversal,monthly,vw,6,1982-04-30,0.00969258017763984
usa,short_term_reversal,monthly,vw,6,1982-05-31,0.00456299217062778
usa,short_term_reversal,monthly,vw,6,1982-06-30,0.00224622773400312
usa,short_term_reversal,monthly,vw,6,1982-07-31,-0.00169235303349179
usa,short_term_reversal,monthly,vw,6,1982-08-31,0.00622393176701505
usa,short_term_reversal,monthly,vw,6,1982-09-30,0.00503851257198978
usa,short_term_reversal,monthly,vw,6,1982-10-31,0.0053681356576382
usa,short_term_reversal,monthly,vw,6,1982-11-30,-0.0192827006791444
usa,short_term_reversal,monthly,vw,6,1982-12-31,0.0191292727472502
usa,short_term_reversal,monthly,vw,6,1983-01-31,0.0110769423971124
usa,short_term_reversal,monthly,vw,6,1983-02-28,0.00136232687293553
usa,short_term_reversal,monthly,vw,6,1983-03-31,-0.00125865666799648
usa,short_term_reversal,monthly,vw,6,1983-04-30,-0.00406534572719916
usa,short_term_reversal,monthly,vw,6,1983-05-31,0.00154484864875016
usa,short_term_reversal,monthly,vw,6,1983-06-30,-0.00459421997184714
usa,short_term_reversal,monthly,vw,6,1983-07-31,0.0132810535861576
usa,short_term_reversal,monthly,vw,6,1983-08-31,-0.00111251443749064
usa,short_term_reversal,monthly,vw,6,1983-09-30,0.0222389710457888
usa,short_term_reversal,monthly,vw,6,1983-10-31,-0.00544646914152419
usa,short_term_reversal,monthly,vw,6,1983-11-30,0.021730361124233
usa,short_term_reversal,monthly,vw,6,1983-12-31,0.0120327533109519
usa,short_term_reversal,monthly,vw,6,1984-01-31,-0.00505408669495933
usa,short_term_reversal,monthly,vw,6,1984-02-29,-0.0111014753538013
usa,short_term_reversal,monthly,vw,6,1984-03-31,0.0108131591402038
usa,short_term_reversal,monthly,vw,6,1984-04-30,0.00927103442780541
usa,short_term_reversal,monthly,vw,6,1984-05-31,0.000190849131419463
usa,short_term_reversal,monthly,vw,6,1984-06-30,0.00357113468003439
usa,short_term_reversal,monthly,vw,6,1984-07-31,-0.00915330337794385
usa,short_term_reversal,monthly,vw,6,1984-08-31,0.0178978631751337
usa,short_term_reversal,monthly,vw,6,1984-09-30,0.0156058573656897
usa,short_term_reversal,monthly,vw,6,1984-10-31,0.00101230783712651
usa,short_term_reversal,monthly,vw,6,1984-11-30,0.0000347552901408286
usa,short_term_reversal,monthly,vw,6,1984-12-31,0.00621565941418669
usa,short_term_reversal,monthly,vw,6,1985-01-31,0.005210155819764
usa,short_term_reversal,monthly,vw,6,1985-02-28,0.00608372892760327
usa,short_term_reversal,monthly,vw,6,1985-03-31,-0.00987662277104971
usa,short_term_reversal,monthly,vw,6,1985-04-30,-0.00919675438059983
usa,short_term_reversal,monthly,vw,6,1985-05-31,-0.000360810853804046
usa,short_term_reversal,monthly,vw,6,1985-06-30,-0.00576608239835362
usa,short_term_reversal,monthly,vw,6,1985-07-31,0.0140878196067177
usa,short_term_reversal,monthly,vw,6,1985-08-31,0.00176292884995026
usa,short_term_reversal,monthly,vw,6,1985-09-30,-0.0030662574853068
usa,short_term_reversal,monthly,vw,6,1985-10-31,0.00113121719751916
usa,short_term_reversal,monthly,vw,6,1985-11-30,0.00912139945260609
usa,short_term_reversal,monthly,vw,6,1985-12-31,-0.00686639139964051
usa,short_term_reversal,monthly,vw,6,1986-01-31,-0.0121003560913674
usa,short_term_reversal,monthly,vw,6,1986-02-28,-0.0075631542846801
usa,short_term_reversal,monthly,vw,6,1986-03-31,-0.00811011957502246
usa,short_term_reversal,monthly,vw,6,1986-04-30,0.00628103885718675
usa,short_term_reversal,monthly,vw,6,1986-05-31,-0.00629924472261241
usa,short_term_reversal,monthly,vw,6,1986-06-30,-0.0137177587576888
usa,short_term_reversal,monthly,vw,6,1986-07-31,-0.00596713405080068
usa,short_term_reversal,monthly,vw,6,1986-08-31,-0.00462092263501628
usa,short_term_reversal,monthly,vw,6,1986-09-30,-0.00804690555415218
usa,short_term_reversal,monthly,vw,6,1986-10-31,0.0188504972893722
usa,short_term_reversal,monthly,vw,6,1986-11-30,0.00633402138808596
usa,short_term_reversal,monthly,vw,6,1986-12-31,-0.00029542254786339
usa,short_term_reversal,monthly,vw,6,1987-01-31,-0.00154303628267797
usa,short_term_reversal,monthly,vw,6,1987-02-28,-0.00863163876815638
usa,short_term_reversal,monthly,vw,6,1987-03-31,0.00482437301864437
usa,short_term_reversal,monthly,vw,6,1987-04-30,-0.0110690537968791
usa,short_term_reversal,monthly,vw,6,1987-05-31,-0.00482644813171822
usa,short_term_reversal,monthly,vw,6,1987-06-30,-0.00306109824984222
usa,short_term_reversal,monthly,vw,6,1987-07-31,-0.00527273917790324
usa,short_term_reversal,monthly,vw,6,1987-08-31,0.0168425709723376
usa,short_term_reversal,monthly,vw,6,1987-09-30,-0.0114066634058701
usa,short_term_reversal,monthly,vw,6,1987-10-31,0.00691277577053217
usa,short_term_reversal,monthly,vw,6,1987-11-30,0.0184379769255834
usa,short_term_reversal,monthly,vw,6,1987-12-31,0.00190096559212774
usa,short_term_reversal,monthly,vw,6,1988-01-31,0.0126476293172679
usa,short_term_reversal,monthly,vw,6,1988-02-29,0.0126517816779281
usa,short_term_reversal,monthly,vw,6,1988-03-31,-0.026734443088809
usa,short_term_reversal,monthly,vw,6,1988-04-30,-0.000776582890852562
usa,short_term_reversal,monthly,vw,6,1988-05-31,0.0141094505000757
usa,short_term_reversal,monthly,vw,6,1988-06-30,0.00858169930201663
usa,short_term_reversal,monthly,vw,6,1988-07-31,0.0158715572079686
usa,short_term_reversal,monthly,vw,6,1988-08-31,-0.00145121970884971
usa,short_term_reversal,monthly,vw,6,1988-09-30,-0.00113949077900263
usa,short_term_reversal,monthly,vw,6,1988-10-31,-0.00370630812798178
usa,short_term_reversal,monthly,vw,6,1988-11-30,-0.00255431860191677
usa,short_term_reversal,monthly,vw,6,1988-12-31,0.0037691620230691
usa,short_term_reversal,monthly,vw,6,1989-01-31,0.00395439806572629
usa,short_term_reversal,monthly,vw,6,1989-02-28,-0.00230895638312426
usa,short_term_reversal,monthly,vw,6,1989-03-31,0.00653948629957004
usa,short_term_reversal,monthly,vw,6,1989-04-30,-0.00813496088728107
usa,short_term_reversal,monthly,vw,6,1989-05-31,-0.011916825829889
usa,short_term_reversal,monthly,vw,6,1989-06-30,0.00805848385035953
usa,short_term_reversal,monthly,vw,6,1989-07-31,-0.00600929736247218
usa,short_term_reversal,monthly,vw,6,1989-08-31,0.00482485360110152
usa,short_term_reversal,monthly,vw,6,1989-09-30,0.0178568040338908
usa,short_term_reversal,monthly,vw,6,1989-10-31,-0.0222272940918443
