location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,resff3_12_1,daily,ew,1,663,317,1954-09-27,0.000487747230210062
usa,resff3_12_1,daily,ew,1,663,317,1954-09-28,0.000607123220249449
usa,resff3_12_1,daily,ew,1,662,316,1954-09-29,-0.00301104815213709
usa,resff3_12_1,daily,ew,1,663,317,1954-09-30,-0.0000890231795554423
usa,resff3_12_1,daily,ew,1,666,329,1954-10-01,-0.00278278598059401
usa,resff3_12_1,daily,ew,1,666,329,1954-10-04,0.000895782431583884
usa,resff3_12_1,daily,ew,1,665,329,1954-10-05,0.000937227685860399
usa,resff3_12_1,daily,ew,1,666,329,1954-10-06,0.00124955104449595
usa,resff3_12_1,daily,ew,1,666,329,1954-10-07,0.000421232714792601
usa,resff3_12_1,daily,ew,1,666,329,1954-10-08,-0.00264977124267946
usa,resff3_12_1,daily,ew,1,666,329,1954-10-11,-0.00123072826767383
usa,resff3_12_1,daily,ew,1,666,329,1954-10-12,0.000170673981434615
usa,resff3_12_1,daily,ew,1,666,329,1954-10-13,-0.000965670202162835
usa,resff3_12_1,daily,ew,1,666,329,1954-10-14,-0.000155113933965887
usa,resff3_12_1,daily,ew,1,665,329,1954-10-15,-0.00139954143230904
usa,resff3_12_1,daily,ew,1,663,328,1954-10-18,0.00100872478812696
usa,resff3_12_1,daily,ew,1,665,328,1954-10-19,-0.000944508503921604
usa,resff3_12_1,daily,ew,1,664,327,1954-10-20,0.00262402948929947
usa,resff3_12_1,daily,ew,1,665,328,1954-10-21,0.00234678512951034
usa,resff3_12_1,daily,ew,1,665,328,1954-10-22,-0.000250176916838184
usa,resff3_12_1,daily,ew,1,665,328,1954-10-25,0.000794913128823068
usa,resff3_12_1,daily,ew,1,665,328,1954-10-26,-0.00198536650297277
usa,resff3_12_1,daily,ew,1,665,328,1954-10-27,0.00167467465376692
usa,resff3_12_1,daily,ew,1,665,328,1954-10-28,0.00180027393441595
usa,resff3_12_1,daily,ew,1,665,328,1954-10-29,-0.000720148650805877
usa,resff3_12_1,daily,ew,1,667,327,1954-11-01,-0.00031784167685465
usa,resff3_12_1,daily,ew,1,666,327,1954-11-03,0.00302503462208401
usa,resff3_12_1,daily,ew,1,666,327,1954-11-04,-0.000992648799879474
usa,resff3_12_1,daily,ew,1,667,327,1954-11-05,0.00116665481095071
usa,resff3_12_1,daily,ew,1,667,327,1954-11-08,0.000513843969134736
usa,resff3_12_1,daily,ew,1,667,327,1954-11-09,0.000805311285295017
usa,resff3_12_1,daily,ew,1,667,327,1954-11-10,0.0018738230438739
usa,resff3_12_1,daily,ew,1,666,326,1954-11-11,-0.00070164081912754
usa,resff3_12_1,daily,ew,1,667,327,1954-11-12,-0.0012463304038748
usa,resff3_12_1,daily,ew,1,667,327,1954-11-15,-0.000835493295181687
usa,resff3_12_1,daily,ew,1,667,327,1954-11-16,0.00139381702842058
usa,resff3_12_1,daily,ew,1,667,327,1954-11-17,-0.00173832992622054
usa,resff3_12_1,daily,ew,1,667,327,1954-11-18,0.00216970267350693
usa,resff3_12_1,daily,ew,1,666,326,1954-11-19,-0.00169395499239162
usa,resff3_12_1,daily,ew,1,667,327,1954-11-22,0.0030777801887039
usa,resff3_12_1,daily,ew,1,667,327,1954-11-23,-0.000292770326314984
usa,resff3_12_1,daily,ew,1,666,327,1954-11-24,0.000345901157283684
usa,resff3_12_1,daily,ew,1,665,326,1954-11-26,-0.000337678601437309
usa,resff3_12_1,daily,ew,1,667,327,1954-11-29,-0.00230294195187983
usa,resff3_12_1,daily,ew,1,667,327,1954-11-30,0.00165135609040025
usa,resff3_12_1,daily,ew,1,654,317,1954-12-01,0.00228118503041263
usa,resff3_12_1,daily,ew,1,655,318,1954-12-02,-0.00289480135317078
usa,resff3_12_1,daily,ew,1,654,318,1954-12-03,-0.000969676303802512
usa,resff3_12_1,daily,ew,1,655,318,1954-12-06,-0.000746961923772466
usa,resff3_12_1,daily,ew,1,655,318,1954-12-07,-0.0000891127556342497
usa,resff3_12_1,daily,ew,1,654,317,1954-12-08,-0.00388727278413676
usa,resff3_12_1,daily,ew,1,655,318,1954-12-09,0.000457854937156374
usa,resff3_12_1,daily,ew,1,655,318,1954-12-10,0.00030904260012504
usa,resff3_12_1,daily,ew,1,654,317,1954-12-13,-0.000743281105334714
usa,resff3_12_1,daily,ew,1,654,318,1954-12-14,0.00139093845490361
usa,resff3_12_1,daily,ew,1,655,318,1954-12-15,-0.00010217249134707
usa,resff3_12_1,daily,ew,1,655,318,1954-12-16,0.000220717279931134
usa,resff3_12_1,daily,ew,1,653,316,1954-12-17,-0.000557438537619207
usa,resff3_12_1,daily,ew,1,655,318,1954-12-20,-0.00121073714196947
usa,resff3_12_1,daily,ew,1,655,318,1954-12-21,0.000742943268032772
usa,resff3_12_1,daily,ew,1,655,318,1954-12-22,0.00117354493850568
usa,resff3_12_1,daily,ew,1,653,317,1954-12-23,-0.00101622510452756
usa,resff3_12_1,daily,ew,1,654,318,1954-12-27,-0.00245837698356662
usa,resff3_12_1,daily,ew,1,655,318,1954-12-28,-0.00313569635989213
usa,resff3_12_1,daily,ew,1,655,318,1954-12-29,0.00273874908664502
usa,resff3_12_1,daily,ew,1,655,318,1954-12-30,-0.000180493284781554
usa,resff3_12_1,daily,ew,1,655,318,1954-12-31,0.00107953995121214
usa,resff3_12_1,daily,ew,1,654,321,1955-01-03,-0.00199112877192052
usa,resff3_12_1,daily,ew,1,654,321,1955-01-04,-0.00178325477822121
usa,resff3_12_1,daily,ew,1,652,321,1955-01-05,-0.000411198811585418
usa,resff3_12_1,daily,ew,1,653,320,1955-01-06,0.000580794488568943
usa,resff3_12_1,daily,ew,1,653,321,1955-01-07,0.00179234794420028
usa,resff3_12_1,daily,ew,1,654,321,1955-01-10,0.00373244197456989
usa,resff3_12_1,daily,ew,1,653,321,1955-01-11,0.00246114342199209
usa,resff3_12_1,daily,ew,1,654,321,1955-01-12,0.00174104739817294
usa,resff3_12_1,daily,ew,1,653,320,1955-01-13,-0.00148424831902276
usa,resff3_12_1,daily,ew,1,650,317,1955-01-14,0.00154834710309001
usa,resff3_12_1,daily,ew,1,654,321,1955-01-17,-0.00202810701653616
usa,resff3_12_1,daily,ew,1,654,321,1955-01-18,-0.000710961198085937
usa,resff3_12_1,daily,ew,1,654,321,1955-01-19,0.00273995921684208
usa,resff3_12_1,daily,ew,1,649,318,1955-01-20,-0.000326390129822345
usa,resff3_12_1,daily,ew,1,652,320,1955-01-21,0.0021041988308327
usa,resff3_12_1,daily,ew,1,653,320,1955-01-24,0.00170063649341865
usa,resff3_12_1,daily,ew,1,653,320,1955-01-25,0.00364977568656507
usa,resff3_12_1,daily,ew,1,653,320,1955-01-26,0.00229502630887991
usa,resff3_12_1,daily,ew,1,653,320,1955-01-27,0.000527334615812074
usa,resff3_12_1,daily,ew,1,650,319,1955-01-28,0.0011645888077629
usa,resff3_12_1,daily,ew,1,653,320,1955-01-31,0.00441770913894642
usa,resff3_12_1,daily,ew,1,666,332,1955-02-01,0.000424891706792843
usa,resff3_12_1,daily,ew,1,667,332,1955-02-02,-0.00151943226271174
usa,resff3_12_1,daily,ew,1,667,332,1955-02-03,-0.000825250680779537
usa,resff3_12_1,daily,ew,1,666,332,1955-02-04,0.00338156039913864
usa,resff3_12_1,daily,ew,1,665,331,1955-02-07,0.00139991816373584
usa,resff3_12_1,daily,ew,1,667,332,1955-02-08,-0.00197923113702122
usa,resff3_12_1,daily,ew,1,667,332,1955-02-09,0.000971928866639993
usa,resff3_12_1,daily,ew,1,667,332,1955-02-10,0.00110398488719655
usa,resff3_12_1,daily,ew,1,666,331,1955-02-11,0.000875798504921777
usa,resff3_12_1,daily,ew,1,667,332,1955-02-14,0.000848230758740334
usa,resff3_12_1,daily,ew,1,666,331,1955-02-15,0.00384023566491908
usa,resff3_12_1,daily,ew,1,667,332,1955-02-16,0.00012524509750045
usa,resff3_12_1,daily,ew,1,667,332,1955-02-17,0.000221560226090631
usa,resff3_12_1,daily,ew,1,667,332,1955-02-18,0.00224687848421237
usa,resff3_12_1,daily,ew,1,666,331,1955-02-21,-0.000346467697774681
usa,resff3_12_1,daily,ew,1,666,332,1955-02-23,-0.00161280307647006
usa,resff3_12_1,daily,ew,1,665,331,1955-02-24,-0.00121331381101151
usa,resff3_12_1,daily,ew,1,667,332,1955-02-25,0.000413050836033987
usa,resff3_12_1,daily,ew,1,667,332,1955-02-28,-0.000125731160491817
usa,resff3_12_1,daily,ew,1,666,327,1955-03-01,0.000832271482054612
usa,resff3_12_1,daily,ew,1,666,327,1955-03-02,-0.00134745036770859
usa,resff3_12_1,daily,ew,1,665,326,1955-03-03,-0.00232046648544559
usa,resff3_12_1,daily,ew,1,665,326,1955-03-04,0.00201234503306
usa,resff3_12_1,daily,ew,1,665,326,1955-03-07,0.000691490788847392
usa,resff3_12_1,daily,ew,1,666,327,1955-03-08,-0.00504710136079402
usa,resff3_12_1,daily,ew,1,666,327,1955-03-09,-0.00275970261388054
usa,resff3_12_1,daily,ew,1,666,327,1955-03-10,0.00476874460526102
usa,resff3_12_1,daily,ew,1,663,326,1955-03-11,-0.00448801522768531
usa,resff3_12_1,daily,ew,1,666,327,1955-03-14,-0.00111431910249249
usa,resff3_12_1,daily,ew,1,665,326,1955-03-15,0.00568275118160266
usa,resff3_12_1,daily,ew,1,665,327,1955-03-16,0.00303695911366945
usa,resff3_12_1,daily,ew,1,664,325,1955-03-17,0.0019480854761955
usa,resff3_12_1,daily,ew,1,666,327,1955-03-18,0.000116215906191984
usa,resff3_12_1,daily,ew,1,666,327,1955-03-21,0.00060425499843306
usa,resff3_12_1,daily,ew,1,666,327,1955-03-22,0.003639639418511
usa,resff3_12_1,daily,ew,1,666,327,1955-03-23,0.00443179279736949
usa,resff3_12_1,daily,ew,1,666,327,1955-03-24,0.00259654000332873
usa,resff3_12_1,daily,ew,1,666,327,1955-03-25,0.00139979153810452
usa,resff3_12_1,daily,ew,1,666,327,1955-03-28,0.000917805752702227
usa,resff3_12_1,daily,ew,1,665,326,1955-03-29,-0.000245215121406728
usa,resff3_12_1,daily,ew,1,666,327,1955-03-30,-0.00318921683995562
usa,resff3_12_1,daily,ew,1,666,327,1955-03-31,0.00362601006553273
usa,resff3_12_1,daily,ew,1,657,322,1955-04-01,0.00146453932219709
usa,resff3_12_1,daily,ew,1,657,322,1955-04-04,-0.0000489685716000741
usa,resff3_12_1,daily,ew,1,656,321,1955-04-05,-0.000823386361569482
usa,resff3_12_1,daily,ew,1,657,322,1955-04-06,0.00112890753387874
usa,resff3_12_1,daily,ew,1,657,322,1955-04-07,-0.000570700494555483
usa,resff3_12_1,daily,ew,1,656,322,1955-04-11,0.000643695274879021
usa,resff3_12_1,daily,ew,1,657,322,1955-04-12,0.0000788689214832675
usa,resff3_12_1,daily,ew,1,657,322,1955-04-13,0.000255032364426625
usa,resff3_12_1,daily,ew,1,657,322,1955-04-14,-0.00117261604057477
usa,resff3_12_1,daily,ew,1,656,322,1955-04-15,0.000833321162678224
usa,resff3_12_1,daily,ew,1,657,322,1955-04-18,-0.000954462354644479
usa,resff3_12_1,daily,ew,1,656,322,1955-04-19,0.00065171523331232
usa,resff3_12_1,daily,ew,1,655,320,1955-04-20,0.000391079079708909
usa,resff3_12_1,daily,ew,1,655,321,1955-04-21,0.00134240329174469
usa,resff3_12_1,daily,ew,1,656,321,1955-04-22,0.000803689163178826
usa,resff3_12_1,daily,ew,1,656,321,1955-04-25,-0.00245914971137109
usa,resff3_12_1,daily,ew,1,656,321,1955-04-26,0.00174152727807546
usa,resff3_12_1,daily,ew,1,655,320,1955-04-27,-0.0009187147044155
usa,resff3_12_1,daily,ew,1,656,321,1955-04-28,-0.000703629631440623
usa,resff3_12_1,daily,ew,1,656,321,1955-04-29,0.00183315219515806
usa,resff3_12_1,daily,ew,1,657,325,1955-05-02,0.000409524465085264
usa,resff3_12_1,daily,ew,1,656,325,1955-05-03,-0.00262001938364597
usa,resff3_12_1,daily,ew,1,657,325,1955-05-04,-0.000263861673655237
usa,resff3_12_1,daily,ew,1,657,325,1955-05-05,0.00308773862957831
usa,resff3_12_1,daily,ew,1,657,325,1955-05-06,0.00329513772282577
usa,resff3_12_1,daily,ew,1,657,325,1955-05-09,-0.00121782823701576
usa,resff3_12_1,daily,ew,1,656,324,1955-05-10,-0.00127697044749398
usa,resff3_12_1,daily,ew,1,657,325,1955-05-11,-0.0016627220757924
usa,resff3_12_1,daily,ew,1,657,325,1955-05-12,-0.0003602755074671
usa,resff3_12_1,daily,ew,1,657,325,1955-05-13,0.000250626640313253
usa,resff3_12_1,daily,ew,1,655,325,1955-05-16,-0.00167872439320389
usa,resff3_12_1,daily,ew,1,655,325,1955-05-17,-0.000134129158804449
usa,resff3_12_1,daily,ew,1,655,325,1955-05-18,0.00183356346894903
usa,resff3_12_1,daily,ew,1,652,323,1955-05-19,0.000814798038358665
usa,resff3_12_1,daily,ew,1,654,324,1955-05-20,0.00208057789373865
usa,resff3_12_1,daily,ew,1,654,324,1955-05-23,-0.000909019325591288
usa,resff3_12_1,daily,ew,1,654,324,1955-05-24,-0.00116594717403985
usa,resff3_12_1,daily,ew,1,653,323,1955-05-25,0.00314882853026599
usa,resff3_12_1,daily,ew,1,653,323,1955-05-26,0.00235665343795551
usa,resff3_12_1,daily,ew,1,654,324,1955-05-27,-0.00121145994217702
usa,resff3_12_1,daily,ew,1,654,324,1955-05-31,-0.000888879133986098
usa,resff3_12_1,daily,ew,1,679,323,1955-06-01,0.00193464564893115
usa,resff3_12_1,daily,ew,1,679,322,1955-06-02,0.000421921723146101
usa,resff3_12_1,daily,ew,1,680,323,1955-06-03,0.00256534257881468
usa,resff3_12_1,daily,ew,1,680,323,1955-06-06,0.00282516135606664
usa,resff3_12_1,daily,ew,1,680,323,1955-06-07,0.00162418229939555
usa,resff3_12_1,daily,ew,1,679,323,1955-06-08,0.00228294326075483
usa,resff3_12_1,daily,ew,1,679,323,1955-06-09,-0.0010357858836503
usa,resff3_12_1,daily,ew,1,680,323,1955-06-10,0.0000583238382574078
usa,resff3_12_1,daily,ew,1,679,323,1955-06-13,0.000686721722748046
usa,resff3_12_1,daily,ew,1,679,323,1955-06-14,-0.00112677685397317
usa,resff3_12_1,daily,ew,1,680,323,1955-06-15,0.000220830313976116
usa,resff3_12_1,daily,ew,1,680,323,1955-06-16,-0.00187754100803479
usa,resff3_12_1,daily,ew,1,680,323,1955-06-17,0.000104711084829721
usa,resff3_12_1,daily,ew,1,680,323,1955-06-20,0.00177634073541206
usa,resff3_12_1,daily,ew,1,678,322,1955-06-21,0.00194167282696447
usa,resff3_12_1,daily,ew,1,680,323,1955-06-22,-0.000347954951142562
usa,resff3_12_1,daily,ew,1,679,323,1955-06-23,0.0011840151226301
usa,resff3_12_1,daily,ew,1,680,323,1955-06-24,0.0000389902088898717
usa,resff3_12_1,daily,ew,1,680,323,1955-06-27,0.000165924632743624
usa,resff3_12_1,daily,ew,1,679,323,1955-06-28,-0.00158317600698806
usa,resff3_12_1,daily,ew,1,680,323,1955-06-29,0.000832506665148165
usa,resff3_12_1,daily,ew,1,680,323,1955-06-30,0.00115470975720183
usa,resff3_12_1,daily,ew,1,664,323,1955-07-01,0.00337159843063835
usa,resff3_12_1,daily,ew,1,664,323,1955-07-05,0.0000915682681777324
usa,resff3_12_1,daily,ew,1,664,323,1955-07-06,-0.00142472149658898
usa,resff3_12_1,daily,ew,1,664,323,1955-07-07,-0.00297810415672716
usa,resff3_12_1,daily,ew,1,664,323,1955-07-08,-0.000218161092113888
usa,resff3_12_1,daily,ew,1,664,323,1955-07-11,0.00242172203564639
usa,resff3_12_1,daily,ew,1,664,323,1955-07-12,-0.00112734838587836
usa,resff3_12_1,daily,ew,1,664,323,1955-07-13,-0.000914490297321663
usa,resff3_12_1,daily,ew,1,664,323,1955-07-14,0.00114570809090818
usa,resff3_12_1,daily,ew,1,663,323,1955-07-15,0.00257485430192386
usa,resff3_12_1,daily,ew,1,664,323,1955-07-18,0.000423095607132546
usa,resff3_12_1,daily,ew,1,664,323,1955-07-19,-0.00103741099924462
usa,resff3_12_1,daily,ew,1,664,323,1955-07-20,0.000501842381629336
usa,resff3_12_1,daily,ew,1,663,322,1955-07-21,0.00146866532383538
usa,resff3_12_1,daily,ew,1,664,323,1955-07-22,0.00133483303948866
usa,resff3_12_1,daily,ew,1,664,323,1955-07-25,-0.000939219969146474
usa,resff3_12_1,daily,ew,1,664,323,1955-07-26,-0.000395044142796183
usa,resff3_12_1,daily,ew,1,663,322,1955-07-27,-0.00192187274720863
usa,resff3_12_1,daily,ew,1,664,323,1955-07-28,-0.00322580967285075
usa,resff3_12_1,daily,ew,1,664,323,1955-07-29,-0.0015117082748309
usa,resff3_12_1,daily,ew,1,661,319,1955-08-01,-0.00295651675176355
usa,resff3_12_1,daily,ew,1,660,319,1955-08-02,-0.000106166988588242
usa,resff3_12_1,daily,ew,1,661,319,1955-08-03,0.000396824039746833
usa,resff3_12_1,daily,ew,1,661,319,1955-08-04,-0.00391836642419293
usa,resff3_12_1,daily,ew,1,660,318,1955-08-05,0.00316029594767823
usa,resff3_12_1,daily,ew,1,660,318,1955-08-08,-0.000634133711109278
usa,resff3_12_1,daily,ew,1,659,318,1955-08-09,-0.00209767683007296
usa,resff3_12_1,daily,ew,1,660,318,1955-08-10,-0.00225211622646703
usa,resff3_12_1,daily,ew,1,660,318,1955-08-11,0.0050172579091734
usa,resff3_12_1,daily,ew,1,660,318,1955-08-12,0.000382071140769767
usa,resff3_12_1,daily,ew,1,659,318,1955-08-15,0.000328601633869548
usa,resff3_12_1,daily,ew,1,659,317,1955-08-16,-0.000360315246486645
usa,resff3_12_1,daily,ew,1,660,318,1955-08-17,0.000730474809297146
usa,resff3_12_1,daily,ew,1,660,318,1955-08-18,0.00109298836847422
usa,resff3_12_1,daily,ew,1,660,318,1955-08-19,0.00297212852726173
usa,resff3_12_1,daily,ew,1,660,318,1955-08-22,-0.00147134633762214
usa,resff3_12_1,daily,ew,1,660,318,1955-08-23,0.00048084518927478
usa,resff3_12_1,daily,ew,1,660,318,1955-08-24,0.00316541273661845
usa,resff3_12_1,daily,ew,1,660,318,1955-08-25,-0.000267024088352674
usa,resff3_12_1,daily,ew,1,660,318,1955-08-26,0.00223038863128838
usa,resff3_12_1,daily,ew,1,660,318,1955-08-29,0.00321269862976682
usa,resff3_12_1,daily,ew,1,660,318,1955-08-30,-0.00112331451070414
usa,resff3_12_1,daily,ew,1,660,318,1955-08-31,0.0027661047654155
usa,resff3_12_1,daily,ew,1,657,311,1955-09-01,0.00148863753373889
usa,resff3_12_1,daily,ew,1,657,311,1955-09-02,0.000969490812724593
usa,resff3_12_1,daily,ew,1,657,311,1955-09-06,0.000193572926107101
usa,resff3_12_1,daily,ew,1,657,311,1955-09-07,0.00274995087043747
usa,resff3_12_1,daily,ew,1,656,310,1955-09-08,0.00162982204864294
usa,resff3_12_1,daily,ew,1,656,310,1955-09-09,0.000314527002177599
usa,resff3_12_1,daily,ew,1,657,311,1955-09-12,0.00213904622071407
usa,resff3_12_1,daily,ew,1,657,311,1955-09-13,0.000273643774563785
usa,resff3_12_1,daily,ew,1,657,311,1955-09-14,0.000631781829873885
usa,resff3_12_1,daily,ew,1,657,311,1955-09-15,0.00171733717306448
usa,resff3_12_1,daily,ew,1,655,311,1955-09-16,0.00278846187859559
usa,resff3_12_1,daily,ew,1,656,311,1955-09-19,0.00137527008121241
usa,resff3_12_1,daily,ew,1,655,310,1955-09-20,0.00168513680194131
usa,resff3_12_1,daily,ew,1,656,311,1955-09-21,-0.00055744076687547
usa,resff3_12_1,daily,ew,1,655,311,1955-09-22,0.000735855578261071
usa,resff3_12_1,daily,ew,1,655,310,1955-09-23,0.00020320742105229
usa,resff3_12_1,daily,ew,1,654,309,1955-09-26,-0.0114375435169982
usa,resff3_12_1,daily,ew,1,655,310,1955-09-27,0.00260207047971311
usa,resff3_12_1,daily,ew,1,656,311,1955-09-28,0.00304649203799587
usa,resff3_12_1,daily,ew,1,655,310,1955-09-29,0.000993077419278705
usa,resff3_12_1,daily,ew,1,656,311,1955-09-30,-0.000881449082592177
usa,resff3_12_1,daily,ew,1,654,325,1955-10-03,-0.00464571197172028
usa,resff3_12_1,daily,ew,1,655,325,1955-10-04,0.00128479823951515
usa,resff3_12_1,daily,ew,1,655,325,1955-10-05,0.00196225497522145
usa,resff3_12_1,daily,ew,1,655,325,1955-10-06,-0.00296253024845688
usa,resff3_12_1,daily,ew,1,654,324,1955-10-07,-0.00406458106161305
usa,resff3_12_1,daily,ew,1,655,325,1955-10-10,-0.00604316328838695
usa,resff3_12_1,daily,ew,1,655,325,1955-10-11,-0.000572766025048951
usa,resff3_12_1,daily,ew,1,655,325,1955-10-12,0.00433809859017716
usa,resff3_12_1,daily,ew,1,655,325,1955-10-13,-0.000708435670797203
usa,resff3_12_1,daily,ew,1,655,325,1955-10-14,0.00097293409237296
usa,resff3_12_1,daily,ew,1,654,325,1955-10-17,0.00399864828504429
usa,resff3_12_1,daily,ew,1,654,324,1955-10-18,0.00179567277032634
usa,resff3_12_1,daily,ew,1,655,325,1955-10-19,0.00156924295111888
usa,resff3_12_1,daily,ew,1,654,325,1955-10-20,0.00289341393292308
usa,resff3_12_1,daily,ew,1,655,325,1955-10-21,0.000612039479482517
usa,resff3_12_1,daily,ew,1,655,325,1955-10-24,0.00111892844075058
usa,resff3_12_1,daily,ew,1,655,325,1955-10-25,-0.00218035583245688
usa,resff3_12_1,daily,ew,1,655,325,1955-10-26,0.0000903004845221444
usa,resff3_12_1,daily,ew,1,655,325,1955-10-27,0.000636333163240093
usa,resff3_12_1,daily,ew,1,655,325,1955-10-28,-0.000635811242452214
usa,resff3_12_1,daily,ew,1,655,325,1955-10-31,0.00106765831286713
usa,resff3_12_1,daily,ew,1,661,317,1955-11-01,-0.0013207556053514
usa,resff3_12_1,daily,ew,1,661,317,1955-11-02,0.0027704965625969
usa,resff3_12_1,daily,ew,1,662,318,1955-11-03,0.00225772402804958
usa,resff3_12_1,daily,ew,1,662,318,1955-11-04,0.000140873815602603
usa,resff3_12_1,daily,ew,1,662,318,1955-11-07,0.000760571239280752
usa,resff3_12_1,daily,ew,1,654,312,1955-11-09,0.00336007285772634
usa,resff3_12_1,daily,ew,1,662,318,1955-11-10,0.000141567681320389
usa,resff3_12_1,daily,ew,1,662,318,1955-11-11,0.000513400515174785
usa,resff3_12_1,daily,ew,1,662,318,1955-11-14,0.00143173066806165
usa,resff3_12_1,daily,ew,1,661,318,1955-11-15,0.000739752828066038
usa,resff3_12_1,daily,ew,1,661,317,1955-11-16,0.00151118960615767
usa,resff3_12_1,daily,ew,1,662,318,1955-11-17,-0.00123073434011811
usa,resff3_12_1,daily,ew,1,662,318,1955-11-18,-0.00315184756124214
usa,resff3_12_1,daily,ew,1,662,318,1955-11-21,-0.000805677723222905
usa,resff3_12_1,daily,ew,1,661,318,1955-11-22,0.000731130171573789
usa,resff3_12_1,daily,ew,1,662,318,1955-11-23,-0.000315836884048194
usa,resff3_12_1,daily,ew,1,662,318,1955-11-25,-0.000029103379572547
usa,resff3_12_1,daily,ew,1,662,318,1955-11-28,0.000269051013169153
usa,resff3_12_1,daily,ew,1,662,318,1955-11-29,-0.00404987335180818
usa,resff3_12_1,daily,ew,1,662,318,1955-11-30,-0.00261415912312052
usa,resff3_12_1,daily,ew,1,669,318,1955-12-01,-0.00246170612880987
usa,resff3_12_1,daily,ew,1,669,318,1955-12-02,-0.000204948714277267
usa,resff3_12_1,daily,ew,1,669,318,1955-12-05,0.000814193550365533
usa,resff3_12_1,daily,ew,1,669,318,1955-12-06,-0.000917607850886954
usa,resff3_12_1,daily,ew,1,669,318,1955-12-07,-0.00283121177885287
usa,resff3_12_1,daily,ew,1,669,318,1955-12-08,-0.000181749799282374
usa,resff3_12_1,daily,ew,1,669,318,1955-12-09,0.000446865296788153
usa,resff3_12_1,daily,ew,1,667,316,1955-12-12,-0.000195842733631672
usa,resff3_12_1,daily,ew,1,669,318,1955-12-13,0.0016009774904639
usa,resff3_12_1,daily,ew,1,668,317,1955-12-14,0.000784207466943503
usa,resff3_12_1,daily,ew,1,667,317,1955-12-15,-0.000875905442778046
usa,resff3_12_1,daily,ew,1,668,317,1955-12-16,-0.00320098008531957
usa,resff3_12_1,daily,ew,1,669,318,1955-12-19,-0.0013597055623636
usa,resff3_12_1,daily,ew,1,669,318,1955-12-20,-0.000845778317005322
usa,resff3_12_1,daily,ew,1,668,318,1955-12-21,-0.00173717742906252
usa,resff3_12_1,daily,ew,1,666,317,1955-12-22,0.00136135948606408
usa,resff3_12_1,daily,ew,1,669,318,1955-12-23,0.000338770242936623
usa,resff3_12_1,daily,ew,1,665,316,1955-12-27,-0.00144395086906144
usa,resff3_12_1,daily,ew,1,663,316,1955-12-28,0.000592610774342848
usa,resff3_12_1,daily,ew,1,666,317,1955-12-29,-0.000358685986883836
usa,resff3_12_1,daily,ew,1,666,317,1955-12-30,0.000295583364680428
